Ticker,Company,LatestPrice,MaxSharpeWeight,MaxSharpe$,MaxSharpeShares,MinVolWeight,MinVol$,MinVolShares,EqualWeight,EqualWeight$,EqualWeightShares
AUZ.AX,Australian Mines Limited,0.017000000923871994,0.016730373967274184,167.30373967274184,9841.395916503045,0.015530224365212352,155.3022436521235,9135.425600715273,0.125,1250.0,73529.40776871996
BHP.AX,BHP Group Limited,41.66999816894531,0.0503014541493905,503.014541493905,12.071383815629204,0.1313821041087318,1313.821041087318,31.529184036932524,0.125,1250.0,29.997601510133162
CBA.AX,Commonwealth Bank of Australia,152.50999450683594,0.18038321438834443,1803.8321438834444,11.827632344466391,0.15793029353663585,1579.3029353663585,10.355406152057592,0.125,1250.0,8.1961841520096
COL.AX,Coles Group Limited,22.31999969482422,0.1932048753386459,1932.0487533864589,86.56132525998562,0.2551084631447458,2551.084631447458,114.29590798959681,0.125,1250.0,56.0035849951137
EVN.AX,Evolution Mining Limited,11.880000114440918,0.21647754646029535,2164.7754646029534,182.22015519777034,0.03007353340929227,300.7353340929227,25.314421817838134,0.125,1250.0,105.21885420527423
TLS.AX,Telstra Group Limited,4.920000076293945,0.005693923902147787,56.93923902147787,11.573015881814396,0.23638238178761814,2363.8238178761812,480.4519880529682,0.125,1250.0,254.06503671064553
WES.AX,Wesfarmers Limited,81.87999725341797,0.32224725448143654,3222.4725448143654,39.356041193319015,0.06035569802820918,603.5569802820918,7.371238404101157,0.125,1250.0,15.266243794943708
WOW.AX,Woolworths Group Limited,29.31999969482422,0.01496135731246537,149.6135731246537,5.10278221971007,0.11323730161955463,1132.3730161955464,38.62118103621403,0.125,1250.0,42.63301545056493
TOTAL,,,1.0,10000.0,10190.10825241574,1.0,10000.0,9843.364928204981,1.0,10000.0,74040.78828953863
